# witness	class	message — produced by the gen #30 census sweep (every `# pycsl-expected: FAIL` corpus witness run through the pipeline).
1629_route178_imported_helper_missing_key.py	REFUSAL	`get(...)` calls code that can raise `KeyError` implicitly (a dict or list subscript, an unpack, `int()`/`float()`) without declaring `#@ no_exception` for it, where that raise is not modelled; this function claims (or, through an exception handler, relies on) freedom from it (route #178; measured: a helper returning `d["b"]` under the caller's `#@ no_exception KeyError`). Add `#@ no_exception` to the callee, or drop the exception from this context.
1630_route179_raising_constructor_under_no_exception.py	REFUSAL	[whyml-emit]: 'probe' constructs an object whose `__init__` / `__post_init__` can raise `ValueError` (ROUTE #179), directly or through a call, and either claims `no_exception` for it or catches it; a construction is lowered to a record value and the raise is not modelled, so the claim or the handler's path would be proved of the wrong program. Validate the argument before constructing, or move the check out of the constructor.
1631_route179_raising_constructor_caught.py	REFUSAL	[whyml-emit]: 'probe' constructs an object whose `__init__` / `__post_init__` can raise `ValueError` (ROUTE #179), directly or through a call, and either claims `no_exception` for it or catches it; a construction is lowered to a record value and the raise is not modelled, so the claim or the handler's path would be proved of the wrong program. Validate the argument before constructing, or move the check out of the constructor.
1632_route179_raising_post_init_caught.py	REFUSAL	[whyml-emit]: 'probe' constructs an object whose `__init__` / `__post_init__` can raise `ValueError` (ROUTE #179), directly or through a call, and either claims `no_exception` for it or catches it; a construction is lowered to a record value and the raise is not modelled, so the claim or the handler's path would be proved of the wrong program. Validate the argument before constructing, or move the check out of the constructor.
1634_route179_constructor_raises_through_a_helper.py	REFUSAL	[whyml-emit]: 'probe' constructs an object whose `__init__` / `__post_init__` can raise `ValueError` (ROUTE #179), directly or through a call, and either claims `no_exception` for it or catches it; a construction is lowered to a record value and the raise is not modelled, so the claim or the handler's path would be proved of the wrong program. Validate the argument before constructing, or move the check out of the constructor.
1635_route179_constructor_raises_through_a_self_method.py	REFUSAL	[whyml-emit]: 'probe' constructs an object whose `__init__` / `__post_init__` can raise `ValueError` (ROUTE #179), directly or through a call, and either claims `no_exception` for it or catches it; a construction is lowered to a record value and the raise is not modelled, so the claim or the handler's path would be proved of the wrong program. Validate the argument before constructing, or move the check out of the constructor.
1636_route180_walrus_in_list_comprehension.py	REFUSAL	an assignment expression `(y := ...)` inside a comprehension rebinds `y` in the enclosing function (PEP 572), but the comprehension is lowered as a value without that effect, so the variable would keep its old value in the proof (route #180; measured: `y = 0; [(y := x) for x in [1, 2, 3]]; return y` proved 0, CPython 3). Write the loop explicitly.
1637_route180_walrus_in_generator_passed_to_sum.py	REFUSAL	an assignment expression `(last := ...)` inside a comprehension rebinds `last` in the enclosing function (PEP 572), but the comprehension is lowered as a value without that effect, so the variable would keep its old value in the proof (route #180; measured: `y = 0; [(y := x) for x in [1, 2, 3]]; return y` proved 0, CPython 3). Write the loop explicitly.
1639_route181_imported_raising_constructor_caught.py	REFUSAL	[whyml-emit]: 'probe' constructs an object whose `__init__` / `__post_init__` can raise `ValueError` (ROUTE #179), directly or through a call, and either claims `no_exception` for it or catches it; a construction is lowered to a record value and the raise is not modelled, so the claim or the handler's path would be proved of the wrong program. Validate the argument before constructing, or move the check out of the constructor.
1640_route181_imported_user_exception_subclass.py	REFUSAL	[whyml-emit]: `except ValueError` in 'probe' is meant to catch the raised `MyErr`, a user subclass of it (ROUTE #175), but handler matching knows only the builtin exception hierarchy: in the proof the raise escapes the handler while Python runs it, so a contract about the handler's path would be proved of the other one. Catch `MyErr` by its own name.
1641_route181_imported_raising_constructor_under_no_exception.py	REFUSAL	[whyml-emit]: 'probe' constructs an object whose `__init__` / `__post_init__` can raise `ValueError` (ROUTE #179), directly or through a call, and either claims `no_exception` for it or catches it; a construction is lowered to a record value and the raise is not modelled, so the claim or the handler's path would be proved of the wrong program. Validate the argument before constructing, or move the check out of the constructor.
1643_route182_imported_division_under_no_exception.py	REFUSAL	`div(...)` calls code that can raise `ZeroDivisionError` implicitly (a dict or list subscript, an unpack, `int()`/`float()`) without declaring `#@ no_exception` for it, where that raise is not modelled; this function claims (or, through an exception handler, relies on) freedom from it (route #178; measured: a helper returning `d["b"]` under the caller's `#@ no_exception KeyError`). Add `#@ no_exception` to the callee, or drop the exception from this context.
1644_route182_imported_division_caught.py	REFUSAL	`div(...)` calls code that can raise `ZeroDivisionError` implicitly (a dict or list subscript, an unpack, `int()`/`float()`) without declaring `#@ no_exception` for it, where that raise is not modelled; this function claims (or, through an exception handler, relies on) freedom from it (route #178; measured: a helper returning `d["b"]` under the caller's `#@ no_exception KeyError`). Add `#@ no_exception` to the callee, or drop the exception from this context.
1646_route182_helper_negative_shift_under_no_exception.py	REFUSAL	`shift(...)` calls code that can raise `ValueError` implicitly (a dict or list subscript, an unpack, `int()`/`float()`) without declaring `#@ no_exception` for it, where that raise is not modelled; this function claims (or, through an exception handler, relies on) freedom from it (route #178; measured: a helper returning `d["b"]` under the caller's `#@ no_exception KeyError`). Add `#@ no_exception` to the callee, or drop the exception from this context.
1647_route182_helper_negative_shift_caught.py	REFUSAL	`shift(...)` calls code that can raise `ValueError` implicitly (a dict or list subscript, an unpack, `int()`/`float()`) without declaring `#@ no_exception` for it, where that raise is not modelled; this function claims (or, through an exception handler, relies on) freedom from it (route #178; measured: a helper returning `d["b"]` under the caller's `#@ no_exception KeyError`). Add `#@ no_exception` to the callee, or drop the exception from this context.
1648_route183_none_field_reads_as_zero.py	VERIFY-FAIL	
1649_route183_none_field_still_refuses_the_true_twin.py	VERIFY-FAIL	
1651_route184_none_list_element_reads_as_zero.py	VERIFY-FAIL	
1652_route184_none_list_element_arithmetic.py	VERIFY-FAIL	
1653_route184_none_dict_value_reads_as_zero.py	VERIFY-FAIL	
1655_route185_guarded_method_through_a_field_receiver.py	VERIFY-FAIL	
1656_route185_raising_method_through_a_field_receiver.py	VERIFY-FAIL	
1658_route186_declared_raises_through_a_field_receiver.py	VERIFY-FAIL	
1659_route186_guarded_method_two_levels_deep.py	VERIFY-FAIL	
1661_route187_fresh_globals_ignores_a_module_body_field_store.py	REFUSAL	[whyml-emit]: this module declares `#@ fresh_globals`, which ASSUMES each module-global singleton's constructor post-state at the driver's entry, but line 15 is a module-level attribute or subscript store (the write is not in the IR at all) (ROUTE #187). The module body runs at import, after the constructor, so the assumed fact would be proved of a state the program has already left. Move the statement into the driver, or drop `#@ fresh_globals`.
1662_route187_fresh_globals_ignores_a_module_body_method_call.py	REFUSAL	[whyml-emit]: this module declares `#@ fresh_globals`, which ASSUMES each module-global singleton's constructor post-state at the driver's entry, but line 21 is a module-level statement that is not an import, a definition or a simple binding (it is not in the IR, so its effect on a global is invisible) (ROUTE #187). The module body runs at import, after the constructor, so the assumed fact would be proved of a state the program has already left. Move the statement into the driver, or drop `#@ fresh_globals`.
1664_route188_the_stub_name_hash_suffix_collides.py	VERIFY-FAIL	
1666_route189_one_receiver_name_two_classes.py	REFUSAL	[whyml-emit]: 'probe' binds 'o' to more than one class (C, D) and then calls `o.get(...)` (ROUTE #189). A record local is mapped to ONE class, the last binding the scanner reaches, so the call would carry that class's contract on every path — measured: a two-branch receiver proved the other class's result. Give each class its own local.
1668_route190_an_open_ended_string_slice_was_the_empty_string.py	VERIFY-FAIL	
1669_route190_a_negative_slice_bound_was_the_empty_string.py	VERIFY-FAIL	
1672_route190_a_dynamic_negative_string_index_was_the_empty_string.py	VERIFY-FAIL	
1673_route191_a_none_stored_into_a_list_element_read_back_as_zero.py	VERIFY-FAIL	
1674_route191_a_none_stored_into_a_dict_value_read_back_as_zero.py	VERIFY-FAIL	
1675_route191_a_none_stored_into_a_field_read_back_as_zero.py	VERIFY-FAIL	
1676_route191_an_appended_none_read_back_as_zero.py	VERIFY-FAIL	
1679_route192_a_genuine_integer_zero_became_the_none_singleton.py	VERIFY-FAIL	
1680_route192_a_genuine_integer_zero_became_a_union_none_arm.py	VERIFY-FAIL	
1683_route193_a_placeholder_array_had_a_known_length.py	VERIFY-FAIL	
1685_route194_a_collection_actual_became_the_literal_zero.py	VERIFY-FAIL	
1687_route195_the_empty_list_placeholder_became_the_integer_zero.py	VERIFY-FAIL	
1689_route196_the_empty_list_placeholder_was_1024_elements_long.py	VERIFY-FAIL	
1691_route197_an_unknown_typed_getattr_was_its_default.py	VERIFY-FAIL	
1693_route198_a_bare_return_was_the_integer_zero.py	VERIFY-FAIL	
1695_route199_the_empty_fstring_was_the_integer_zero.py	VERIFY-FAIL	
1697_route200_a_string_actual_was_hashed_into_an_int_param.py	REFUSAL	[ir-semantic]: in 'probe': the call to 'callee' passes a string literal to parameter 'p', which 'callee' declares `int` (ROUTE #200/#202). Python does not enforce the hint and the model BELIEVES it: the string is replaced by a STABLE HASH of its own text, so a contract of 'callee' that names that integer is DECIDED — and the hash is computable from this repository. Pass a value of the declared type, or annotate the parameter `str`.
1699_route201_a_string_actual_became_a_one_element_array.py	VERIFY-FAIL	
1701_route202_a_string_actual_hashed_into_an_unannotated_param.py	REFUSAL	[ir-semantic]: in 'probe': the call to 'callee' passes a string literal to parameter 'p', which 'callee' declares `no type at all, so the model erases it to int` (ROUTE #200/#202). Python does not enforce the hint and the model BELIEVES it: the string is replaced by a STABLE HASH of its own text, so a contract of 'callee' that names that integer is DECIDED — and the hash is computable from this repository. Pass a value of the declared type, or annotate the parameter `str`.
1703_route202_the_keyword_spelling_of_the_hashed_actual.py	REFUSAL	[ir-semantic]: in 'probe': the call to 'callee' passes a string literal to parameter 'p', which 'callee' declares `int` (ROUTE #200/#202). Python does not enforce the hint and the model BELIEVES it: the string is replaced by a STABLE HASH of its own text, so a contract of 'callee' that names that integer is DECIDED — and the hash is computable from this repository. Pass a value of the declared type, or annotate the parameter `str`.
1705_route203_an_int_interpolated_fstring_was_the_integer.py	VERIFY-FAIL	
1707_route204_interface_assigns_narrower_than_definition.py	REFUSAL	[ir-semantic] /home/fabrice/git/pycsl/test-suite/corpus/pycsl-reference/1707_route204_interface_assigns_narrower_than_definition.py line 23: /home/fabrice/git/pycsl/test-suite/corpus/pycsl-reference/1707_route204_interface_assigns_narrower_than_definition.py (function 'bump'): the `#@ interface assigns` frame is NARROWER than the definition's `#@ assigns` — it omits 1 target(s) the body may write. An importer frames the call with the INTERFACE, so it would carry those locations across the call UNCHANGED while the body changes them, and prove things CPython contradicts. The interface frame may claim MORE writes than the definition, never fewer: list every `#@ assigns` target in the `#@ interface assigns` clause, or drop the interface frame entirely (an absent one inherits the definition's).
1709_route205_interface_lie_escapes_to_importers.py	VERIFY-FAIL	
1711_route206_total_target_calls_trusted_stub.py	REFUSAL	`happy availability`: total target 'parse' reaches 'spin', which is marked `#@ \trusted`, `#@ \abstract` or `#@ \diverges` and therefore carries NO termination VC (the first two are emitted as a bodyless `val` with no goals; the third opts out explicitly). A non-terminating body inside 'spin' costs the target NOTHING — its call is assumed to return — so the totality (H-D) guarantee this policy names is absent for 'parse' too. Give 'spin' a verified body (each loop carrying a `#@ loop variant`), or drop the `total` policy.
1713_route207_no_exception_through_a_trusted_method.py	REFUSAL	`self.boom(...)` resolves to a `#@ \trusted` or `#@ \abstract` method of this program, and this function claims `#@ no_exception`. A bodyless `val` carries no `raises`, so the claim would be proved by ASSUMPTION — the same defect route #161 closed for library calls, reached through a method name (route #207; measured: a `\trusted` method whose body is `raise ValueError` proved `no_exception \all` for its caller while CPython raises, and the module-level twin was already refused). Give the method a `#@ raises` clause, verify its body, or drop the exception from the context.
1715_route208_total_target_calls_diverges_helper.py	REFUSAL	`happy availability`: total target 'parse' reaches 'spin', which is marked `#@ \trusted`, `#@ \abstract` or `#@ \diverges` and therefore carries NO termination VC (the first two are emitted as a bodyless `val` with no goals; the third opts out explicitly). A non-terminating body inside 'spin' costs the target NOTHING — its call is assumed to return — so the totality (H-D) guarantee this policy names is absent for 'parse' too. Give 'spin' a verified body (each loop carrying a `#@ loop variant`), or drop the `total` policy.
1716_route209_protects_trust_boundary_never_fired.py	REFUSAL	`happy own`: 'sneaky_stub' is `#@ \trusted` or `#@ \abstract`, is not exempt, and its BODY writes the protected path 'g.v' (line 53). Its body is never lowered, so the `#@ check` this policy stamps on that write would never be proved — the confinement claim would hold by nothing at all. Add `#@ \preserves` to promise the protected path survives, add 'sneaky_stub' to `except`, or give it a verified body.
0044.py	REFUSAL	[whyml-emit]: a COMPLEX literal (4j) has no model (ROUTE #43): `_py_expr_constant` lowers it to `int(value.real)`, so the imaginary part is DISCARDED, the real part is TRUNCATED, and the result is an ordinary integer the model then DECIDES on — measured, `x = 3j; if x == 0: return 7` proved `\result == 7` while Python's `3j == 0` is False, and `if x:` proved the branch NOT taken while `bool(3j)` is True. PyCSL models no complex arithmetic; use two reals.
0060.py	VERIFY-FAIL	
0061.py	VERIFY-FAIL	
0065.py	REFUSAL	[whyml-emit]: an `assert` whose TEST may have a SIDE EFFECT is not modelled: the test is lowered to `()`, i.e. DISCARDED, so any mutation inside it is ERASED while the assertion itself still SUCCEEDS and the program runs to completion. Measured: `xs = [1, 2, 3]; assert xs.pop() == 3; return len(xs)` proved `\result == 3` while Python returns 2, and the same `xs.pop()` written OUTSIDE an assert is rejected by this build — so the assert was carrying a refused construct past its own guard. Cannot show these calls are effect-free: `buf.read` (a method call on the tracked local `buf`). Move the call out of the assert and assert over the result, or give the callee `#@ assigns \nothing`.
0076.py	REFUSAL	Class 'C' (line 7) defines `__setattr__`, an attribute-access hook the model does not consult: every method call and field store is resolved statically, so the hook would be silently ignored (measured: a `__getattribute__` redirecting `m` to `n` proved `m`'s contract; a `__setattr__` dropping a store proved the store happened). Attribute-access hooks are not modelled; remove the hook.
0078.py	REFUSAL	a function, method or class NAME is rebound after its definition (`setattr`/`delattr` of a function name at line 15). Every call is resolved against the `def`, so the rebinding would be silently ignored (measured: `inc = dec` then `inc(3)` proved the `inc` contract while Python ran `dec`). Rebinding a function name is not modelled; give the new binding its own name.
0087.py	VERIFY-FAIL	
0091.py	VERIFY-FAIL	
0092.py	VERIFY-FAIL	
0093.py	REFUSAL	function 'test_with_statement_context' binds c with a `with ... as` clause, and no certified lowering models it. `_py_stmt_with` reads only the `with` BODY: the context-manager expression and the `as` binding are both DROPPED, so the body would run against the PRE-`with` value of the name while the run still reported 'All contracts formally proven'. Measured: `v = 0; with CM() as v: return v` proved `\result == 0` while Python returns 7. Call `__enter__` explicitly and assign its result, or use a bare `with <lock>:` (which IS modelled, as a critical section).
0099.py	VERIFY-FAIL	
0111.py	REFUSAL	`try ... except*` (an exception-GROUP handler) is not modelled: `_PY_STMT_HANDLERS` has no `TryStar` entry and `_py_stmts_to_ir` falls through with no `else`, so the WHOLE statement — body, handlers, `else` and `finally` — is silently DROPPED from the model. Measured before this refusal: `try: x = 2 except* ValueError: x = 3` under `ensures \result == 1` proved SUCCESS while Python returns 2. Rewrite with a plain `except`.
0140.py	VERIFY-FAIL	
0141.py	VERIFY-FAIL	
0146.py	VERIFY-FAIL	
0151.py	VERIFY-FAIL	
0166.py	REFUSAL	nested function 'f' is lifted to a sibling of its enclosing function, and the lift is not faithful here: it reads order from an enclosing function. A lifted body reads a captured name as ONE global opaque constant shared by every call, and two lifted helpers with the same name collapse to one. Pass the captured values as parameters and give the helper a unique name, or move it to module level.
0175.py	VERIFY-FAIL	
0181.py	REFUSAL	function 'test_global_statement' writes _test_g through a `global` declaration, and no certified lowering models it: the store lands on a FRESH LOCAL while every read of the module variable is one opaque constant, so a read before and after the write would be proved equal (measured: `a = N; setn(); return a - N` proved 0 while Python returns -2). Declare the variable `#@ shared`, or pass and return the value instead of assigning a global.
0182.py	REFUSAL	function 'inner' writes x through a `nonlocal` declaration, and no certified lowering models it. `nonlocal` has no IR statement: the nested `def` is lifted to a sibling function, so the write would land on a FRESH LOCAL and be SILENTLY INVISIBLE to the enclosing function, while the run still reported 'All contracts formally proven'. Return the value from the nested function instead of assigning through the closure.
0186.py	VERIFY-FAIL	
0187.py	REFUSAL	`try ... except*` (an exception-GROUP handler) is not modelled: `_PY_STMT_HANDLERS` has no `TryStar` entry and `_py_stmts_to_ir` falls through with no `else`, so the WHOLE statement — body, handlers, `else` and `finally` — is silently DROPPED from the model. Measured before this refusal: `try: x = 2 except* ValueError: x = 3` under `ensures \result == 1` proved SUCCESS while Python returns 2. Rewrite with a plain `except`.
0191.py	REFUSAL	function 'test_with_statement' binds f with a `with ... as` clause, and no certified lowering models it. `_py_stmt_with` reads only the `with` BODY: the context-manager expression and the `as` binding are both DROPPED, so the body would run against the PRE-`with` value of the name while the run still reported 'All contracts formally proven'. Measured: `v = 0; with CM() as v: return v` proved `\result == 0` while Python returns 7. Call `__enter__` explicitly and assign its result, or use a bare `with <lock>:` (which IS modelled, as a critical section).
0192.py	REFUSAL	[whyml-emit]: a `match` pattern in this module is not interpreted (ROUTE #30): its arm has no faithful lowering, and every literal stand-in makes a contract that is FALSE of the program provable — an always-true condition takes the arm whatever the subject is, an always-false one skips it even when Python matches, and an undeclared constructor name becomes a Why3 VARIABLE pattern, which matches everything. Supported today: a literal pattern, `_`, a capture, an or-pattern of those, and a constructor pattern of a declared `#@ datatype`. Sequence, mapping, class and as-patterns are not.
0193.py	VERIFY-FAIL	
0194.py	VERIFY-FAIL	
0196.py	REFUSAL	[whyml-emit]: a `match` pattern in this module is not interpreted (ROUTE #30): its arm has no faithful lowering, and every literal stand-in makes a contract that is FALSE of the program provable — an always-true condition takes the arm whatever the subject is, an always-false one skips it even when Python matches, and an undeclared constructor name becomes a Why3 VARIABLE pattern, which matches everything. Supported today: a literal pattern, `_`, a capture, an or-pattern of those, and a constructor pattern of a declared `#@ datatype`. Sequence, mapping, class and as-patterns are not.
0198.py	VERIFY-FAIL	
0199.py	VERIFY-FAIL	
0200.py	VERIFY-FAIL	
0202.py	REFUSAL	: unexpected token in expression (got NEWLINE '\n') (<unknown>, line 7)
0203.py	REFUSAL	: pure_ast parser: mapping match pattern not yet implemented (<unknown>, line 8)
0204.py	REFUSAL	: expected ')' (got OP '=') (<unknown>, line 13)
0209.py	REFUSAL	[whyml-emit]: a `with` statement in a file that defines a context-manager class (ACM) uses a context expression this build cannot positively recognize as modelled (ROUTE #38/#39): the context-manager PROTOCOL is not modelled at all — neither `__enter__` nor `__exit__` is called, the statement does not even reach the IR, and a contract that is FALSE of the program becomes provable (measured: an `__exit__` that writes `self.n` left the field at its initial value in the model, under a plain `c = CM()`, an annotated `c: CM = CM()` and an INHERITED protocol alike). Call the setup/teardown explicitly around the block.
0217.py	VERIFY-FAIL	
median_high_call_fails.py	VERIFY-FAIL	
1729_gen30_witness_final_reassignment_f1.py	REFUSAL	Final: cannot reassign Final name 'LIMIT' in function 'f' (F1 — write-once at declaration; PEP 591). The name is declared `Final` at module/class scope and may be written only at its declaration.
1730_gen30_witness_final_attribute_f2.py	REFUSAL	Final: cannot write Final instance attribute 'self.k' in function 'c__bump' (F2 — __init__-only writes; PEP 591). The attribute is declared `Final` and may be written only in the declaring class's __init__.
1731_gen30_witness_lemma_discipline.py	REFUSAL	`#@ lemma` 'triv' must be annotated `-> None`: a lemma computes nothing (its WhyML result is `unit`); the body is the proof.
1732_gen30_witness_lemma_frame.py	REFUSAL	`#@ lemma` 'triv' must be `assigns \nothing`: a lemma is erased at extraction and may not mutate non-ghost state.
1733_gen30_witness_lemma_diverges.py	REFUSAL	`#@ lemma` 'triv' is also `#@ \diverges`: a non-terminating lemma proves nothing and would be unsound as a fact. Remove one.
1734_gen30_witness_assigns_region_undefined_var.py	REFUSAL	Undefined variable 'k' referenced in contract for function 'f'. Available variables in scope: ['a']
1735_gen30_witness_assigns_region_non_list.py	REFUSAL	Assigns region on non-list variable 'n' (type 'int') in function 'f'.
1736_gen30_witness_length_on_a_dict.py	REFUSAL	\length is not supported on the dict-typed 'd' in function 'f': dicts/sets are modelled as total maps (`map int (option int)`) with no cardinality. Use \has_key(d, k) for key presence, or a list/array for a length-bearing collection.
1737_gen30_witness_result_in_a_check.py	REFUSAL	'\result' is not allowed in a `#@ check` in function 'f' (it is bound only at return; use `ensures` for return values).
1738_gen30_witness_happy_exempt_typo.py	REFUSAL	`happy own`: exempt function 'setterr' is not a method in this module. Known methods: ['__init__', 'setter']. A typo in the exempt set would silently widen the property's coverage, so this is rejected.
1739_gen30_witness_happy_target_not_a_method.py	REFUSAL	`happy availability`: targets 'nosuchfn', which is not a method in this module. Known methods: ['parse'].
1740_gen30_witness_dict_items_in_a_contract.py	REFUSAL	check \length(d.items()) >= 0
1741_gen30_witness_lock_order_violation.py	REFUSAL	Function 'worker_a': lock_order violation — acquiring 'lock_r' while holding 'lock_s' violates declared order ['lock_r', 'lock_s'].
1742_gen30_witness_confined_field_alias.py	REFUSAL	happy conf: reading self.secret region 0 .. 4 except reader
1743_gen30_witness_literal_mixed_kind.py	REFUSAL	: Literal: mixed-kind literals (int + str) are not supported (PyCSL monomorphic parameter types — L4 / PEP 586)
1744_gen30_witness_literal_float.py	REFUSAL	: Literal: unsupported literal kind float (L4 / PEP 586 — only int/str/bool/None supported)
1745_gen30_witness_callable_unknown_type.py	REFUSAL	: Callable arg/return type must be a bare Name (got Constant) — C5 sound scope limit.
1746_gen30_witness_noreturn_unjustified.py	REFUSAL	`-> NoReturn` on function 'f' is not justified: its body has no `raise` and no potentially-diverging construct (no loop, no call, no critical section) — it provably falls off the end (a normal exit). A NoReturn function must raise or diverge on every path (NR2a / PEP 484). Remove `-> NoReturn`, or give the body a raise/divergence.
1747_gen30_witness_lemma_without_ensures.py	REFUSAL	`#@ lemma` 'triv' has no `#@ ensures`: a lemma must state the fact it proves (the conclusion). Add at least one `#@ ensures`.
1748_gen30_witness_fresh_globals_on_a_method.py	REFUSAL	[ir-semantic]: function 'c__m' (line 16): `#@ fresh_globals` is not allowed on a method. It re-establishes the module-global constructor post-state as an assumed entry fact, which is sound only for a standalone driver that runs on a freshly-imported global — a method runs on an arbitrary live `self`/shared global, so assuming the fresh state would be unsound. See config/skills/pycsl-stdlib-coverage (fresh_globals).
1749_gen30_witness_complete_names_unknown_act.py	REFUSAL	`complete` in function 'f' references undefined act 'nosucharm'.
1750_gen30_witness_callable_c1.py	REFUSAL	: Callable arg/return type `Any` is refused — GT1: Any never instantiates a function-type obligation (the consistency relation is deliberately unsound).
1751_gen30_witness_callable_c2.py	REFUSAL	: Callable annotation's first argument must be a literal list [A1, ..., An] of argument types.
1752_gen30_witness_callable_c3.py	REFUSAL	: A nested generic/Callable arg or return type is not interpreted (C5 sound scope limit, stricter than S1). Callable arg/return types must be bare primitive or class names in this delivery.
1753_gen30_witness_conforms_to_non_protocol.py	REFUSAL	class 'C' (line 18): `#@ conforms_to NotAProtocol` but 'NotAProtocol' is not a recognized Protocol class. Conformance targets must be `class P(Protocol)` declarations in the same module.
1754_gen30_witness_conforms_to_missing_member.py	REFUSAL	class 'C' (line 22): `#@ conforms_to P` but 'C' does not provide member 'm'. Conformance requires every protocol member to be present with a refining contract.
1755_gen30_witness_tab_in_act_block.py	REFUSAL	: tabs are not allowed in `act` block indentation; use 4 spaces
1756_gen30_witness_exec_with_control_flow.py	REFUSAL	a name's runtime value is not the one the model reads (a constant `exec` naming a builtin, an imported name or a constant at line 14). An imported name bound twice keeps the FIRST import (measured: `from plainlib import inc` then `from starlib import inc` proved the plainlib contract); a builtin rebound by an assignment is still lowered as the builtin (`len = sum` then `len([5]) == 1` proved); a module or class constant is folded to its first literal although it is rebound or mutated (`N = 3; N += 2` proved `N == 3`); a def nested in a method replaces the method of the same name; a DYNAMIC `exec`, or an `eval` that binds through a walrus, rebinds names into the module namespace and no part of the model sees the new value (`exec("N" + " = 5")` proved `N == 3`); and an attribute written at module or class-body scope must have a receiver this file can describe — a lambda parameter, a comprehension target and an imported module are not (`(lambda m: setattr(m, "inc", other))(mod)` proved the original `inc`). Give each binding its own name, treat a folded constant as immutable, and keep a dynamic `exec`/`eval` out of module and class-body scope.
1757_gen30_witness_exec_that_does_not_parse.py	REFUSAL	exec(...) literal failed to parse: unexpected token in expression (got OP '!') (<unknown>, line 1)
1758_gen30_witness_act_body_indentation.py	REFUSAL	: `act small`: body must be indented exactly 4 spaces under the header (got 2)
1759_gen30_witness_trailing_contract_block.py	REFUSAL	line 17: this `#@` contract block has nothing after it to attach to (it runs to end-of-file), so it would be SILENTLY DISCARDED while the run still reports 'All contracts formally proven'. Move it directly above the `def`/`class` it describes, or delete it. (Directives: ensures.)
1760_gen30_witness_footprint_unknown_policy.py	REFUSAL	`footprint nosuchpolicy` on 'writer' references no parametric HAPPY named 'nosuchpolicy'. Declared parametric HAPPYs: ['inode_conf'].
1762_gen30_witness_assigns_region_undefined_base.py	REFUSAL	Assigns region references undefined variable 'ys' in function 'zero_prefix'.
1763_gen30_witness_lemma_body_returns_value.py	REFUSAL	`#@ lemma` 'add_zero' body must not `return` a value — it is a proof (returns unit). Use `pass` for an immediate arm.
1765_gen30_witness_namedtuple_arity.py	REFUSAL	[semantic]: NamedTuple construction 'Point(...)' called with 1 argument(s) but the NamedTuple declares 2 field(s) (arity range 2..2; N7 / PEP 526 — a NamedTuple's fields are required positional arguments).
1766_gen30_witness_for_else_not_modelled.py	REFUSAL	`for ... else` / `while ... else` is not modelled: the `else` clause runs exactly when the loop finished without `break`, and the IR emitter reads only the loop body, so the clause would be silently DROPPED from the model. Rewrite it with an explicit flag.
1767_gen30_witness_extended_slice_not_modelled.py	REFUSAL	an EXTENDED slice `x[lo:hi:step]` is not modelled: the lowering is `Array.sub x lo (hi - lo)`, which ignores the step entirely, so the model would carry a DIFFERENT sequence — different length and different elements — from the one Python builds. Use an explicit strided loop.
1768_gen30_witness_unsupported_dict_method_in_contract.py	REFUSAL	unsupported method '.clear()' in a contract; only .keys()/.values()/.items() are recognised (07-1311)
1771_gen30_witness_for_range_bound_not_literal.py	REFUSAL	[Module3]: `for i in range(...)`: range bound must be an integer literal (got Var); named-constant bounds are not yet supported
1772_gen30_witness_for_range_empty_body.py	REFUSAL	[Module1]: `for i in range(0, 3)`: empty body
1773_gen30_witness_global_aliased_into_local.py	REFUSAL	cannot alias module global 'g' into a local (inline.md Phase 3): a global is a single named object — call its methods or read its fields directly.
1774_gen30_witness_global_passed_as_argument.py	REFUSAL	cannot pass module global 'g' as an argument (inline.md Phase 3): would alias the global; operate on it via its own methods/fields.
1776_gen30_witness_inline_returns_no_value.py	REFUSAL	cannot inline 'counter__touch' in expression position: it returns no value.
1777_gen30_witness_literal_empty_value_set.py	REFUSAL	[ir-emit]: Literal: empty value set is not supported (L1 / PEP 586)
1778_gen30_witness_literal_unsupported_name.py	REFUSAL	[ir-emit]: Literal: unsupported value 'SomeName' (L4 / L5c / PEP 586 — only int/str/bool/None literals supported)
1779_gen30_witness_literal_nested.py	REFUSAL	[ir-emit]: Literal: only int/str/bool/None literals are supported (L4 / L5c / PEP 586 — nested Literal and Enum members are not)
1780_gen30_witness_ty3_any_instantiates_typevar.py	REFUSAL	[monomorphize]: monomorphization: generic 'Box' instantiated with `Any` — GT1: Any never instantiates a TypeVar (the consistency relation is deliberately unsound; see typing-global-overview.md §5 GT1).
1781_gen30_witness_ty3_paramspec_schema_only.py	REFUSAL	[monomorphize]: monomorphization: generic 'Wrap' declares a ParamSpec ('P') — GT3: ParamSpec/TypeVarTuple are schema-only and not interpreted (typing-global-overview.md §5 GT3). Use a plain TypeVar `T`.
1782_gen30_witness_ty3_bound_not_exact.py	REFUSAL	[monomorphize]: monomorphization: generic 'Box' instantiated with 'bool' but its TypeVar 'T' is bound to 'int' — invariant check (GT2: variance deferred) requires the concrete type to be exactly the bound.
1783_gen30_witness_ty3_polymorphic_recursion.py	REFUSAL	[monomorphize]: monomorphization: generic function 'depth' calls itself with its own TypeVar 'T' — GT4: polymorphic recursion does not terminate under monomorphization (typing-global-overview.md §5 GT4). The recursive call must use a concrete type.
